batch_idx,avg_score,loss
22000,123.08110046386719,-4.736224174499512
22100,122.10039520263672,-4.151468753814697
22200,123.4065933227539,-5.2312188148498535
22300,122.60249328613281,-3.787611722946167
22400,122.8927993774414,-4.4378437995910645
22500,123.81809997558594,-4.31292724609375
22600,123.19859313964844,-5.320183277130127
22700,123.55859375,-4.024906158447266
22800,123.1259994506836,-4.639892101287842
22900,123.71769714355469,-4.3924946784973145
23000,123.03209686279297,-4.123032093048096
23100,123.10399627685547,-4.870612144470215
23200,123.34119415283203,-5.65789270401001
23300,123.54750061035156,-4.216079235076904
23400,123.26639556884766,-4.985890865325928
23500,124.00359344482422,-4.886173248291016
23600,123.53170013427734,-4.3175787925720215
23700,123.15149688720703,-5.145676612854004
23800,123.67359924316406,-4.714236736297607
23900,123.48579406738281,-4.120007514953613
24000,123.10679626464844,-3.9045369625091553
24100,123.4596939086914,-4.0953779220581055
24200,123.42269897460938,-5.071493625640869
24300,122.8272933959961,-4.858067989349365
24400,123.67289733886719,-4.1737871170043945
24500,123.2802963256836,-4.391802787780762
24600,123.87319946289062,-3.6558046340942383
24700,124.25349426269531,-3.885894536972046
24800,123.67139434814453,-3.740248441696167
24900,123.2522964477539,-5.070883274078369
25000,123.69849395751953,-4.779218673706055
25100,123.09849548339844,-4.137693881988525
25200,123.64259338378906,-4.364654541015625
25300,123.0408935546875,-4.739192008972168
25400,123.7011947631836,-4.778841495513916
25500,124.20999908447266,-4.123255729675293
25600,124.11369323730469,-3.929389715194702
25700,124.0846939086914,-3.741746664047241
25800,124.19409942626953,-3.7857260704040527
25900,124.535400390625,-2.6480345726013184
26000,123.68879699707031,-3.8760507106781006
26100,124.0386962890625,-4.213964939117432
26200,124.07579803466797,-4.368781089782715
26300,123.7145004272461,-5.264312267303467
26400,124.86129760742188,-4.406478404998779
26500,124.21809387207031,-3.8987679481506348
26600,123.7615966796875,-4.161983966827393
26700,123.09309387207031,-4.461324691772461
26800,123.96170043945312,-4.04930305480957
26900,124.46259307861328,-3.4428350925445557
27000,124.00759887695312,-4.7751264572143555
27100,123.66649627685547,-3.601060152053833
27200,123.88999938964844,-4.400414943695068
27300,124.12199401855469,-3.9270663261413574
27400,124.5197982788086,-3.4889237880706787
27500,124.78849792480469,-4.751262187957764
27600,124.43099975585938,-3.760881185531616
27700,123.85359954833984,-3.128504991531372
27800,124.58909606933594,-4.606940269470215
27900,123.99629974365234,-3.7148284912109375
28000,124.54639434814453,-4.464609146118164
28100,124.46379852294922,-3.3777546882629395
28200,124.21199798583984,-3.763580799102783
28300,123.81559753417969,-3.5742835998535156
28400,124.79869842529297,-3.800356864929199
28500,125.07699584960938,-2.9558188915252686
28600,124.82049560546875,-3.739182710647583
28700,124.74819946289062,-4.8469767570495605
28800,124.7593994140625,-3.4847171306610107
28900,125.30769348144531,-3.9553310871124268
29000,125.02489471435547,-3.3706538677215576
29100,124.8927001953125,-3.4170358180999756
29200,124.93319702148438,-3.9881365299224854
29300,125.1001968383789,-3.2320969104766846
29400,125.01009368896484,-3.189920425415039
29500,124.38079833984375,-4.153111934661865
29600,125.33789825439453,-4.010757923126221
29700,124.40289306640625,-2.906186819076538
29800,125.07489776611328,-3.1382899284362793
29900,125.27189636230469,-4.549567699432373
30000,124.94339752197266,-3.022967576980591
30100,125.41519927978516,-3.3460311889648438
30200,125.59140014648438,-3.142547130584717
30300,124.66899871826172,-4.3522820472717285
30400,124.5093994140625,-4.151175022125244
30500,125.5197982788086,-3.617269515991211
30600,125.5281982421875,-3.0565643310546875
30700,125.78959655761719,-3.7763490676879883
30800,124.63509368896484,-3.6342124938964844
30900,125.2376937866211,-2.339353084564209
31000,125.79559326171875,-3.5003716945648193
31100,124.37089538574219,-3.256389617919922
31200,125.52389526367188,-3.7520859241485596
31300,125.63739776611328,-4.037158012390137
31400,125.51739501953125,-3.3978819847106934
31500,125.2105941772461,-3.3883121013641357
31600,125.4146957397461,-3.516249895095825
31700,125.15849304199219,-3.892115592956543
31800,124.73780059814453,-4.8594794273376465
31900,125.78089904785156,-3.1250979900360107
32000,125.56959533691406,-3.335667848587036
32100,124.81409454345703,-3.450515031814575
32200,125.72869873046875,-3.4114773273468018
32300,125.5844955444336,-3.2421152591705322
32400,124.63589477539062,-2.83894944190979
32500,124.6906967163086,-2.8942129611968994
32600,125.79069519042969,-3.9136312007904053
32700,125.477294921875,-3.9692838191986084
32800,126.0177993774414,-3.751474142074585
32900,125.87349700927734,-3.3950905799865723
33000,125.85979461669922,-4.188292980194092
33100,125.5387954711914,-3.8149917125701904
33200,124.28189849853516,-2.9995312690734863
33300,125.77369689941406,-4.110309600830078
33400,125.86969757080078,-3.8639214038848877
33500,125.56329345703125,-3.3491268157958984
33600,125.50519561767578,-2.9331905841827393
33700,125.4345932006836,-3.3613851070404053
33800,125.46969604492188,-2.4265248775482178
33900,125.88520050048828,-2.287834644317627
34000,125.964599609375,-4.070737361907959
34100,126.039794921875,-3.754272222518921
34200,126.24979400634766,-2.9109244346618652
34300,125.79999542236328,-3.436572551727295
34400,125.70569610595703,-2.644569158554077
34500,126.24440002441406,-3.2937350273132324
34600,125.78059387207031,-3.309074640274048
34700,126.37449645996094,-3.3535566329956055
34800,126.19029998779297,-3.0392937660217285
34900,126.84609985351562,-2.386497735977173
35000,126.48410034179688,-3.583786725997925
35100,125.44669342041016,-2.7858924865722656
35200,126.7510986328125,-3.4515655040740967
35300,126.35299682617188,-2.6140217781066895
35400,126.75959777832031,-2.5358123779296875
35500,126.7168960571289,-2.867250680923462
35600,126.84649658203125,-2.35835862159729
35700,125.82879638671875,-3.4076292514801025
35800,125.71309661865234,-3.062939405441284
35900,126.36089324951172,-3.19793701171875
36000,125.5979995727539,-1.9358409643173218
36100,126.04239654541016,-2.0392909049987793
36200,125.94989776611328,-2.866229295730591
36300,126.48970031738281,-3.1017279624938965
36400,126.72969818115234,-3.71474289894104
36500,126.73780059814453,-2.592940092086792
36600,126.7981948852539,-3.2026565074920654
36700,126.34669494628906,-4.1061296463012695
36800,127.25509643554688,-3.13364577293396
36900,125.8062973022461,-3.1486763954162598
37000,126.80809783935547,-3.5176827907562256
37100,126.097900390625,-3.464874505996704
37200,127.17530059814453,-3.118703842163086
37300,126.40950012207031,-3.129690647125244
37400,127.02659606933594,-3.0408968925476074
37500,125.85820007324219,-3.1227197647094727
37600,126.94869995117188,-3.537545680999756
37700,127.47809600830078,-3.0580713748931885
37800,126.92639923095703,-3.2227320671081543
37900,126.81849670410156,-3.789832830429077
38000,126.68419647216797,-3.243344783782959
38100,126.74009704589844,-3.7512030601501465
38200,127.13469696044922,-2.8960351943969727
38300,127.40249633789062,-3.626629114151001
38400,127.0093994140625,-3.7329156398773193
38500,126.94019317626953,-3.014450788497925
38600,126.4595947265625,-3.605724811553955
38700,126.5291976928711,-3.0070865154266357
38800,126.9220962524414,-2.4855377674102783
38900,127.65069580078125,-3.149125576019287
39000,126.7427978515625,-3.3316214084625244
39100,126.8687973022461,-3.775635004043579
39200,127.0562973022461,-3.432749032974243
39300,127.60719299316406,-3.3762741088867188
39400,127.13569641113281,-1.9511691331863403
39500,126.61309814453125,-2.909365653991699
39600,127.20339965820312,-2.456541061401367
39700,127.59539794921875,-2.7168850898742676
39800,127.31979370117188,-3.8944599628448486
39900,127.52759552001953,-3.243105411529541
40000,127.3615951538086,-3.013042449951172
40100,127.84849548339844,-3.5895917415618896
40200,126.98249816894531,-3.572721481323242
40300,127.86359405517578,-2.4043121337890625
40400,127.35910034179688,-3.1630136966705322
40500,126.74459838867188,-2.645535469055176
40600,127.39299774169922,-2.6601223945617676
40700,127.05679321289062,-2.8492178916931152
40800,126.94709777832031,-3.3829140663146973
40900,127.6449966430664,-3.2498486042022705
41000,127.73249816894531,-2.709752082824707
41100,127.6427001953125,-2.4531748294830322
41200,127.4218978881836,-2.8190433979034424
41300,127.77909851074219,-2.7524020671844482
41400,127.57429504394531,-3.338512420654297
41500,126.86909484863281,-1.6651747226715088
41600,126.72699737548828,-2.992194890975952
41700,127.41849517822266,-3.5347702503204346
41800,126.76319885253906,-3.218348741531372
41900,127.75529479980469,-3.0211899280548096
42000,127.84369659423828,-3.6972768306732178
42100,127.4220962524414,-2.34407901763916
42200,127.32569885253906,-2.2856600284576416
42300,127.75409698486328,-1.9156399965286255
42400,126.94099426269531,-2.744903802871704
42500,127.85969543457031,-3.1731581687927246
42600,128.03709411621094,-2.667130708694458
42700,128.05740356445312,-2.8733420372009277
42800,127.88289642333984,-1.9503204822540283
42900,127.31900024414062,-2.4290854930877686
43000,128.06179809570312,-2.69594407081604
43100,127.44829559326172,-2.5680782794952393
43200,127.32809448242188,-2.2649624347686768
43300,128.26210021972656,-3.478221893310547
43400,127.15950012207031,-2.819164752960205
43500,128.22650146484375,-3.4373772144317627
43600,127.49149322509766,-2.6366801261901855
43700,126.9208984375,-2.5185463428497314
43800,128.56259155273438,-3.0946691036224365
43900,127.54039764404297,-2.467167615890503
44000,127.7686996459961,-2.673658609390259
44100,127.16399383544922,-2.4175174236297607
44200,127.92789459228516,-2.0031607151031494
44300,128.33349609375,-3.0554873943328857
44400,127.7583999633789,-2.8973920345306396
44500,128.11439514160156,-2.617806911468506
44600,128.23489379882812,-2.698317527770996
44700,128.58139038085938,-2.161273717880249
44800,128.04469299316406,-2.5327389240264893
44900,127.18119812011719,-2.935210943222046
45000,129.06399536132812,-2.188896417617798
45100,128.47518920898438,-1.9371354579925537
45200,127.84619903564453,-2.524292230606079
45300,128.4739990234375,-3.4463517665863037
45400,128.50299072265625,-2.7566182613372803
45500,129.03179931640625,-3.1132469177246094
45600,127.54570007324219,-3.8038690090179443
45700,127.70849609375,-2.7767984867095947
45800,128.5258026123047,-3.206228733062744
45900,127.87249755859375,-2.6949565410614014
46000,128.79019165039062,-3.189953327178955
46100,128.4510955810547,-3.1573994159698486
46200,129.08309936523438,-2.9531733989715576
46300,128.40809631347656,-2.821565628051758
46400,128.43359375,-2.7105507850646973
46500,128.64678955078125,-2.8155388832092285
46600,128.5731964111328,-2.4991819858551025
46700,128.7637939453125,-2.81506085395813
46800,128.5966033935547,-3.3119924068450928
46900,128.55929565429688,-2.836155652999878
47000,129.20819091796875,-2.276918649673462
47100,128.71649169921875,-2.2343499660491943
47200,129.04710388183594,-2.2379703521728516
47300,128.51979064941406,-2.475243330001831
47400,127.9251937866211,-1.8899941444396973
47500,128.51809692382812,-2.2358498573303223
47600,128.44119262695312,-2.4633398056030273
47700,128.28590393066406,-2.907025098800659
47800,129.22000122070312,-3.71401309967041
47900,128.81959533691406,-4.364584445953369
48000,128.23619079589844,-2.6663033962249756
48100,129.1842041015625,-2.765693187713623
48200,128.87669372558594,-2.2846691608428955
48300,128.74009704589844,-2.3474042415618896
48400,128.7816925048828,-2.6389214992523193
48500,129.09190368652344,-2.808929204940796
48600,129.00289916992188,-2.2995293140411377
48700,128.51829528808594,-3.057499408721924
48800,129.79299926757812,-2.9240915775299072
48900,128.84329223632812,-2.796074867248535
49000,128.60179138183594,-3.4254238605499268
49100,127.93799591064453,-2.480335235595703
49200,129.29519653320312,-2.3137221336364746
49300,129.54930114746094,-4.0363311767578125
49400,129.4604949951172,-2.4819936752319336
49500,129.40719604492188,-2.627861738204956
49600,129.00799560546875,-2.914651393890381
49700,129.2451934814453,-2.51082444190979
49800,129.64259338378906,-2.836214065551758
49900,128.72869873046875,-3.3203530311584473
50000,129.8791961669922,-2.7432332038879395
50100,129.02499389648438,-1.8585700988769531
50200,128.71510314941406,-1.8072515726089478
50300,128.61199951171875,-3.3479135036468506
50400,129.5399932861328,-2.195474147796631
50500,128.55169677734375,-2.583751916885376
50600,129.3542022705078,-3.0196566581726074
50700,129.45449829101562,-3.1380815505981445
50800,129.3468017578125,-3.2566959857940674
50900,129.49710083007812,-3.5883238315582275
51000,129.2873992919922,-2.871958017349243
51100,129.44949340820312,-2.3539862632751465
51200,129.37429809570312,-2.5239810943603516
51300,128.72760009765625,-3.113781452178955
51400,129.28469848632812,-3.5458006858825684
51500,129.2740936279297,-3.370845317840576
51600,129.8358917236328,-2.8795993328094482
51700,129.75270080566406,-2.974534749984741
51800,130.21620178222656,-2.505753517150879
51900,130.04669189453125,-3.3363420963287354
52000,130.1396942138672,-2.6726815700531006
52100,130.20089721679688,-2.5990118980407715
52200,129.7926025390625,-2.445371389389038
52300,130.12779235839844,-2.3310158252716064
52400,129.67459106445312,-2.8028109073638916
52500,129.64239501953125,-2.0427799224853516
52600,130.22059631347656,-2.4265074729919434
52700,129.09129333496094,-2.6077237129211426
52800,129.85269165039062,-2.388201951980591
52900,129.47369384765625,-2.319308280944824
53000,128.9368896484375,-2.82066011428833
53100,129.93099975585938,-3.094944953918457
53200,130.02989196777344,-3.6811373233795166
53300,128.98609924316406,-4.066469192504883
53400,130.3286895751953,-1.9297083616256714
53500,129.8209991455078,-2.131399154663086
53600,129.84519958496094,-2.447787284851074
53700,129.61180114746094,-2.388035774230957
53800,130.1846923828125,-2.3783316612243652
53900,129.88449096679688,-3.010044813156128
54000,129.46299743652344,-2.1049249172210693
54100,130.05960083007812,-2.191105604171753
54200,130.03030395507812,-3.1056737899780273
54300,129.5489959716797,-3.3129851818084717
54400,129.22740173339844,-2.19675350189209
54500,129.97129821777344,-1.9217389822006226
54600,130.212890625,-2.387349843978882
54700,129.35739135742188,-2.461824655532837
54800,129.51329040527344,-2.6469979286193848
54900,130.6833953857422,-1.992040991783142
55000,130.3970947265625,-2.87833833694458
55100,130.02259826660156,-2.2727737426757812
55200,130.31759643554688,-2.606184720993042
55300,129.71499633789062,-2.4669201374053955
55400,130.37109375,-2.900031089782715
55500,129.94139099121094,-2.2483301162719727
55600,130.18350219726562,-3.1096720695495605
55700,129.90390014648438,-2.6537017822265625
55800,129.30929565429688,-2.5059475898742676
55900,129.79469299316406,-2.961665630340576
56000,130.62840270996094,-2.181084632873535
56100,130.58160400390625,-2.219897747039795
56200,130.3387908935547,-1.812119722366333
56300,129.32179260253906,-3.2113006114959717
56400,130.41209411621094,-2.3672995567321777
56500,130.0258026123047,-2.6745917797088623
56600,130.13400268554688,-2.3479621410369873
56700,130.37149047851562,-3.1787831783294678
56800,130.00540161132812,-2.3240323066711426
56900,129.82229614257812,-2.7646191120147705
57000,130.01829528808594,-2.4928038120269775
57100,130.14219665527344,-2.562783718109131
57200,129.92079162597656,-1.7566566467285156
57300,129.92349243164062,-1.9339377880096436
57400,129.9272003173828,-2.716663360595703
57500,130.0529022216797,-3.9593842029571533
57600,130.13600158691406,-3.396028757095337
57700,130.9822998046875,-2.5795533657073975
57800,130.17210388183594,-2.6277616024017334
57900,130.6407928466797,-2.4794728755950928
58000,130.25399780273438,-2.360093355178833
58100,130.36720275878906,-2.725318193435669
58200,130.2928009033203,-2.399149179458618
58300,130.7012939453125,-2.6087193489074707
58400,130.53659057617188,-2.457158088684082
58500,130.11309814453125,-2.1952011585235596
58600,129.89700317382812,-2.615670919418335
58700,129.38099670410156,-1.375678300857544
58800,131.314697265625,-2.858255386352539
58900,130.0482940673828,-2.071471691131592
59000,130.37649536132812,-2.1216676235198975
59100,129.92860412597656,-1.2717989683151245
59200,130.63449096679688,-2.816380739212036
59300,130.6595916748047,-2.4177474975585938
59400,129.54209899902344,-2.7550084590911865
59500,130.49249267578125,-2.024165153503418
59600,130.8585968017578,-1.6985280513763428
59700,130.4919891357422,-2.1803693771362305
59800,130.22250366210938,-1.845484972000122
59900,130.57229614257812,-1.7296358346939087
60000,130.4062042236328,-2.115002393722534
60100,131.2324981689453,-1.9373341798782349
60200,130.07069396972656,-2.122828960418701
60300,130.62879943847656,-2.241971015930176
60400,130.5117950439453,-2.726489305496216
60500,130.52899169921875,-2.2771975994110107
60600,130.98489379882812,-2.360771656036377
60700,131.01199340820312,-2.621857166290283
60800,130.7294921875,-2.613436698913574
60900,130.95059204101562,-1.8363734483718872
61000,130.31700134277344,-2.0722837448120117
61100,130.53079223632812,-3.227633237838745
61200,129.99639892578125,-2.0481109619140625
61300,130.89039611816406,-2.3488004207611084
61400,130.14329528808594,-2.2356550693511963
61500,130.70579528808594,-2.4467384815216064
61600,131.36309814453125,-2.8780550956726074
61700,131.1732940673828,-1.9190585613250732
61800,130.05819702148438,-1.9235665798187256
61900,130.5883026123047,-1.7650703191757202
62000,131.427490234375,-1.5899628400802612
62100,130.78610229492188,-2.5496268272399902
62200,130.41949462890625,-2.6248650550842285
62300,131.01409912109375,-2.7147889137268066
62400,131.59019470214844,-2.4142675399780273
62500,131.2751007080078,-1.6069939136505127
62600,131.60240173339844,-2.518601894378662
62700,131.212890625,-2.5346639156341553
62800,130.37550354003906,-2.2872374057769775
62900,130.27769470214844,-1.9997895956039429
63000,130.460693359375,-1.9490171670913696
63100,130.51010131835938,-1.3997740745544434
63200,130.9633026123047,-2.017357110977173
63300,131.09329223632812,-2.020756483078003
63400,130.75009155273438,-2.7854859828948975
63500,131.1414031982422,-2.134888172149658
63600,130.5159912109375,-2.612093210220337
63700,131.060302734375,-1.9210327863693237
63800,130.5054931640625,-2.1403329372406006
63900,131.1645965576172,-2.816126823425293
64000,130.68389892578125,-2.245351791381836
64100,131.12179565429688,-2.3643012046813965
64200,130.65370178222656,-1.5130362510681152
64300,131.185302734375,-2.962188243865967
64400,131.51280212402344,-2.402379274368286
64500,131.36489868164062,-2.300529956817627
64600,131.00180053710938,-2.6342194080352783
64700,130.95750427246094,-1.1395988464355469
64800,131.61900329589844,-2.330319404602051
64900,130.7617950439453,-2.2943785190582275
65000,131.14639282226562,-2.659681558609009
65100,130.83529663085938,-2.7384045124053955
65200,130.34579467773438,-2.7505438327789307
65300,131.23419189453125,-2.442286968231201
65400,130.8387908935547,-2.2788760662078857
65500,131.09439086914062,-2.6998918056488037
65600,131.28579711914062,-1.8310697078704834
65700,131.03720092773438,-2.637911558151245
65800,131.08810424804688,-1.9622905254364014
65900,130.14859008789062,-2.6141066551208496
66000,131.05650329589844,-2.061063528060913
66100,130.84078979492188,-1.5714259147644043
66200,131.1826934814453,-2.0718941688537598
66300,131.90899658203125,-2.076350450515747
66400,130.82029724121094,-1.8845335245132446
66500,131.34629821777344,-1.4284552335739136
66600,131.789794921875,-2.804300546646118
66700,131.72219848632812,-1.6825058460235596
66800,131.03469848632812,-0.8999796509742737
66900,132.2012939453125,-2.155141830444336
67000,131.6562957763672,-1.796266794204712
67100,131.19158935546875,-2.7124478816986084
67200,131.12258911132812,-2.228475570678711
67300,131.3544921875,-2.421090841293335
67400,131.756103515625,-2.596755027770996
67500,131.76119995117188,-2.3805301189422607
67600,132.23619079589844,-1.8287888765335083
67700,131.21820068359375,-1.649853229522705
67800,131.82269287109375,-1.3220847845077515
67900,130.78720092773438,-2.1327056884765625
68000,131.40809631347656,-2.55310320854187
68100,131.78659057617188,-1.6758941411972046
68200,130.9984893798828,-1.872687816619873
68300,131.24789428710938,-1.9157626628875732
68400,131.22450256347656,-1.5593667030334473
68500,130.87779235839844,-1.90652334690094
68600,131.85980224609375,-2.459578514099121
